id,alpha
272349,4
276381,2
279707,2
275418,2
278449,1
270523,1
278846,4
279277,2
273021,3
275016,3
271945,1
270073,3
277553,3
275906,2
279899,2
277395,2
280880,4
275052,2
276036,2
270743,4
274590,2
280745,2
277225,4
270736,2
280419,4
280434,2
272313,2
270725,2
275261,2
276031,3
281562,3
278306,4
279773,1
281380,3
277516,4
281504,3
276485,3
279392,4
272408,4
280344,1
279728,2
270787,2
272076,2
277642,2
277306,1
271975,2
270827,2
273974,1
274489,2
270116,1
281567,1
280868,2
274874,2
278594,4
277124,4
270027,2
273534,2
272597,2
274567,2
273809,2
280064,2
280058,2
280269,2
272858,3
280052,2
274218,2
277406,1
278975,2
270102,2
272227,2
278034,4
271141,2
271404,1
271151,2
281102,2
280463,3
274955,4
274296,1
271913,2
278502,2
277078,2
280603,2
273147,3
277901,2
281342,2
276839,1
279648,4
275156,2
273231,2
273880,2
279860,1
277020,3
275007,3
280926,1
271278,2
274901,4
280485,4
278114,4
279484,2
279210,2
274747,3
280345,2
278906,2
279704,1
276493,3
276899,3
272943,1
274896,4
280563,2
280309,3
270318,2
279127,2
280620,3
276923,3
275290,2
276251,1
275165,2
275304,4
270492,3
274279,1
276259,3
271803,2
279905,4
274197,1
280995,2
276438,2
274334,2
277768,1
271143,2
278514,1
278707,3
277930,1
278197,2
279186,4
274421,2
276700,2
277108,2
278416,4
278391,2
274019,2
276590,2
278264,2
276956,2
279740,1
272922,2
281193,2
276195,2
275245,2
274088,1
277974,4
270975,4
276116,2
276586,3
280099,2
274659,1
272577,2
275847,4
273738,2
275117,4
279810,4
276936,1
270094,1
277879,4
278387,2
278201,3
274051,4
276055,1
281036,2
277355,2
270610,1
273532,2
272377,1
276966,1
277814,1
277530,1
277994,1
278988,2
272645,2
276297,1
271465,2
275681,1
273833,3
272920,2
270252,3
277988,1
275813,4
278779,1
279368,1
278354,1
281066,1
280833,2
278686,1
277770,3
277226,1
271166,1
277400,3
277403,4
271499,4
270969,4
271915,2
279574,2
273621,4
274933,1
271439,4
274063,3
281446,2
273701,4
280701,3
280864,2
272247,3
277940,2
275735,2
276034,2
275845,2
278428,2
281445,3
280014,1
275529,2
270037,4
275615,2
280427,2
281196,2
271096,2
281561,1
274657,1
272583,3
280823,2
272864,2
278032,2
281413,1
277921,4
273732,2
272064,1
275909,2
275768,4
280609,2
271861,2
279084,1
278891,1
280715,3
275407,1
275035,1
273893,1
276657,1
280916,3
271819,3
273037,2
274540,2
281016,3
274930,3
280649,2
276600,2
270372,2
275308,3
278333,4
271941,2
271988,2
279710,2
277369,4
277339,4
271655,1
279066,2
276993,1
273789,3
280121,2
274493,2
276582,3
279605,2
272594,4
270730,1
276272,1
278774,2
279212,3
274204,2
270923,1
279165,2
277855,1
271441,3
270831,4
279513,2
276675,1
275599,2
274304,2
274606,2
272803,4
271022,4
280261,1
271198,2
280438,1
278510,1
273537,2
274452,2
270961,1
279822,3
271436,2
279090,2
279824,2
279730,3
274305,4
270155,3
273689,2
278020,1
279218,3
279056,4
271488,2
275119,2
278380,2
275773,3
275364,2
270239,1
281302,3
272133,2
279750,2
275042,2
272838,2
277224,3
274542,1
271287,4
276220,4
276385,2
270230,2
273336,1
274299,2
271736,1
275004,2
275464,2
273038,2
281449,2
275911,1
279106,4
273427,4
276690,1
281538,2
276056,3
275387,2
271863,3
273700,2
274243,4
271345,1
279072,1
273834,1
274286,2
270995,2
272630,2
280486,2
276280,3
272918,1
281357,1
273692,2
275907,1
271043,1
271545,2
276284,2
270379,2
281294,3
278861,2
270255,2
275454,2
272570,2
272087,2
272466,2
280253,3
274353,2
275573,2
279582,4
270964,2
271755,1
273643,2
274903,2
272044,2
278469,2
277666,2
278501,4
281019,3
276914,2
276344,1
275952,2
272317,2
270794,2
273228,1
276819,2
275124,2
280928,2
273215,1
